Time [s],Packet ID,MOSI,MISO
1.19987325,7021,0x9,0xF
1.1998865,7021,0x2,0xF
1.1999095,7022,0xC,0xF
1.2001685,7023,0x5,0xF
1.20018275,7023,0xD,0xF
1.20019825,7023,0x9,0xF
1.20021125,7023,0x7,0xF
1.2002345,7024,0xC,0xF
1.20049325,7025,0x5,0xF
1.20050775,7025,0xD,0xF
1.200523,7025,0x9,0xF
1.20053625,7025,0xB,0xF
1.20055925,7026,0xC,0xF
1.20081825,7027,0x5,0xF
1.2008325,7027,0xD,0xF
1.20084775,7027,0x9,0xF
1.200861,7027,0x4,0xF
1.20088425,7028,0xC,0xF
1.201143,7029,0x5,0xF
1.2011575,7029,0xD,0xF
1.20117275,7029,0x9,0xF
1.201186,7029,0x6,0xF
1.201209,7030,0xC,0xF
1.201468,7031,0x5,0xF
1.20148225,7031,0xD,0xF
1.20149775,7031,0x9,0xF
1.20151075,7031,0x5,0xF
1.201534,7032,0xC,0xF
1.20179275,7033,0x5,0xF
1.20180725,7033,0xD,0xF
1.2018225,7033,0x9,0xF
1.20183575,7033,0x8,0xF
1.20185875,7034,0xC,0xF
1.20211775,7035,0x5,0xF
1.202132,7035,0xD,0xF
1.2021475,7035,0x9,0xF
1.2021605,7035,0x2,0xF
1.20218375,7036,0xC,0xF
1.2024425,7037,0x5,0xF
1.202457,7037,0xD,0xF
1.20247225,7037,0x9,0xF
1.2024855,7037,0xD,0xF
1.2025085,7038,0xC,0xF
1.20276725,7039,0x5,0xF
1.20278175,7039,0xD,0xF
1.202797,7039,0x9,0xF
1.20281025,7039,0xA,0xF
1.20283325,7040,0xC,0xF
1.20309225,7041,0x5,0xF
1.2031065,7041,0xD,0xF
1.203122,7041,0x9,0xF
1.203135,7041,0x9,0xF
1.20315825,7042,0xC,0xF
1.203417,7043,0x5,0xF
1.2034315,7043,0xD,0xF
1.20344675,7043,0x9,0xF
1.20346,7043,0x7,0xF
1.203483,7044,0xC,0xF
1.203742,7045,0x5,0xF
1.20375625,7045,0xD,0xF
1.20377175,7045,0x9,0xF
1.20378475,7045,0x7,0xF
1.203808,7046,0xC,0xF
1.20406675,7047,0x5,0xF
1.20408125,7047,0xD,0xF
1.2040965,7047,0x9,0xF
1.20410975,7047,0x4,0xF
1.20413275,7048,0xC,0xF
1.2043915,7049,0x5,0xF
1.204406,7049,0xD,0xF
1.20442125,7049,0x8,0xF
1.20443425,7049,0xE,0xF
1.2044575,7050,0xC,0xF
1.20471625,7051,0x5,0xF
1.20473075,7051,0xD,0xF
1.204746,7051,0x9,0xF
1.20475925,7051,0xB,0xF
1.20478225,7052,0xC,0xF
1.205041,7053,0x5,0xF
1.2050555,7053,0xD,0xF
1.20507075,7053,0x9,0xF
1.205084,7053,0x7,0xF
1.205107,7054,0xC,0xF
1.205366,7055,0x5,0xF
1.20538025,7055,0xD,0xF
1.2053955,7055,0x9,0xF
1.20540875,7055,0xB,0xF
1.20543175,7056,0xC,0xF
1.20569075,7057,0x5,0xF
1.205705,7057,0xD,0xF
1.20572025,7057,0x9,0xF
1.2057335,7057,0x9,0xF
1.2057565,7058,0xC,0xF
1.20601525,7059,0x5,0xF
1.20602975,7059,0xD,0xF
1.206045,7059,0x9,0xF
1.206058,7059,0x7,0xF
1.20608125,7060,0xC,0xF
1.20634,7061,0x5,0xF
1.2063545,7061,0xD,0xF
1.20636975,7061,0x9,0xF
1.20638275,7061,0xE,0xF
1.20640575,7062,0xA,0xF
1.206427,7063,0x0,0x0
1.20644175,7063,0xF,0x0
1.2064585,7063,0x8,0x0
1.20647325,7063,0xB,0x0
1.20649275,7064,0xC,0x0
1.2067515,7065,0x5,0xF
1.20676575,7065,0xD,0xF
1.20678125,7065,0x9,0xF
1.20679425,7065,0xC,0xF
1.2068175,7066,0xC,0xF
1.20707625,7067,0x5,0xF
1.20709075,7067,0xD,0xF
1.207106,7067,0x9,0xF
1.207119,7067,0xE,0xF
1.20714225,7068,0xC,0xF
1.207401,7069,0x5,0xF
1.20741525,7069,0xD,0xF
1.20743075,7069,0x9,0xF
1.20744375,7069,0xD,0xF
1.207467,7070,0xC,0xF
1.20772575,7071,0x5,0xF
1.20774025,7071,0xD,0xF
1.2077555,7071,0x9,0xF
1.20776875,7071,0x4,0xF
1.20779175,7072,0xC,0xF
1.20805075,7073,0x5,0xF
1.208065,7073,0xD,0xF
1.2080805,7073,0x9,0xF
1.2080935,7073,0xA,0xF
1.20811675,7074,0xC,0xF
1.2083755,7075,0x5,0xF
1.20839,7075,0xD,0xF
1.20840525,7075,0x9,0xF
1.2084185,7075,0xE,0xF
1.2084415,7076,0xC,0xF
1.2087005,7077,0x5,0xF
1.20871475,7077,0xD,0xF
1.20873025,7077,0x9,0xF
1.20874325,7077,0x9,0xF
1.2087665,7078,0xC,0xF
1.20902525,7079,0x5,0xF
1.2090395,7079,0xD,0xF
1.209055,7079,0xA,0xF
1.209068,7079,0x3,0xF
1.20909125,7080,0xC,0xF
1.20935025,7081,0x5,0xF
1.2093645,7081,0xD,0xF
1.20938,7081,0x9,0xF
1.209393,7081,0x4,0xF
1.20941625,7082,0xC,0xF
1.209675,7083,0x5,0xF
1.2096895,7083,0xD,0xF
1.20970475,7083,0x9,0xF
1.209718,7083,0xB,0xF
1.209741,7084,0xC,0xF
1.21,7085,0x5,0xF
1.2100145,7085,0xD,0xF
1.21002975,7085,0xA,0xF
1.21004275,7085,0x1,0xF
1.210066,7086,0xC,0xF
1.210325,7087,0x5,0xF
1.21033925,7087,0xD,0xF
1.21035475,7087,0xA,0xF
1.21036775,7087,0x5,0xF
1.210391,7088,0xC,0xF
1.21065,7089,0x5,0xF
1.21066425,7089,0xD,0xF
1.21067975,7089,0x9,0xF
1.21069275,7089,0xE,0xF
1.210716,7090,0xC,0xF
1.210975,7091,0x5,0xF
1.21098925,7091,0xD,0xF
1.21100475,7091,0x9,0xF
1.21101775,7091,0x7,0xF
1.211041,7092,0xC,0xF
1.21129975,7093,0x5,0xF
1.211314,7093,0xD,0xF
1.2113295,7093,0x9,0xF
1.2113425,7093,0xB,0xF
1.21136575,7094,0xC,0xF
1.2116245,7095,0x5,0xF
1.211639,7095,0xD,0xF
1.21165425,7095,0x9,0xF
1.21166725,7095,0xF,0xF
1.2116905,7096,0xC,0xF
1.2119495,7097,0x5,0xF
1.21196375,7097,0xD,0xF
1.21197925,7097,0x9,0xF
1.21199225,7097,0x7,0xF
1.2120155,7098,0xC,0xF
1.2122745,7099,0x5,0xF
1.21228875,7099,0xD,0xF
1.21230425,7099,0x9,0xF
1.21231725,7099,0xC,0xF
1.2123405,7100,0xC,0xF
1.2125995,7101,0x5,0xF
1.21261375,7101,0xD,0xF
1.212629,7101,0xA,0xF
1.21264225,7101,0x1,0xF
1.21266525,7102,0xC,0xF
1.21292425,7103,0x5,0xF
1.2129385,7103,0xD,0xF
1.212954,7103,0xA,0xF
1.212967,7103,0x0,0xF
1.21299025,7104,0xC,0xF
1.213249,7105,0x5,0xF
1.2132635,7105,0xD,0xF
1.21327875,7105,0x9,0xF
1.21329175,7105,0xA,0xF
1.213315,7106,0xC,0xF
1.213574,7107,0x5,0xF
1.21358825,7107,0xD,0xF
1.21360375,7107,0x9,0xF
1.21361675,7107,0xC,0xF
1.21364,7108,0xC,0xF
1.213899,7109,0x5,0xF
1.21391325,7109,0xD,0xF
1.21392875,7109,0x9,0xF
1.21394175,7109,0xF,0xF
1.213965,7110,0xC,0xF
1.21422375,7111,0x5,0xF
1.21423825,7111,0xD,0xF
1.2142535,7111,0x9,0xF
1.21426675,7111,0xC,0xF
1.21428975,7112,0xC,0xF
1.21454875,7113,0x5,0xF
1.21456325,7113,0xD,0xF
1.2145785,7113,0xA,0xF
1.21459175,7113,0x9,0xF
1.21461475,7114,0xC,0xF
1.21487375,7115,0x5,0xF
1.214888,7115,0xD,0xF
1.2149035,7115,0x9,0xF
1.2149165,7115,0xB,0xF
1.21493975,7116,0xC,0xF
1.2151985,7117,0x5,0xF
1.215213,7117,0xD,0xF
1.21522825,7117,0xA,0xF
1.2152415,7117,0x2,0xF
1.2152645,7118,0xC,0xF
1.21552325,7119,0x5,0xF
1.21553775,7119,0xD,0xF
1.215553,7119,0x9,0xF
1.21556625,7119,0xC,0xF
1.21558925,7120,0xC,0xF
1.21584825,7121,0x5,0xF
1.2158625,7121,0xD,0xF
1.215878,7121,0x9,0xF
1.215891,7121,0xB,0xF
1.21591425,7122,0xC,0xF
1.216173,7123,0x5,0xF
1.2161875,7123,0xD,0xF
1.21620275,7123,0x9,0xF
1.216216,7123,0xC,0xF
1.216239,7124,0xC,0xF
1.216498,7125,0x5,0xF
1.2165125,7125,0xD,0xF
1.21652775,7125,0x9,0xF
1.21654075,7125,0xB,0xF
1.216564,7126,0xC,0xF
1.216823,7127,0x5,0xF
1.21683725,7127,0xD,0xF
1.21685275,7127,0x9,0xF
1.21686575,7127,0xA,0xF
1.216889,7128,0xC,0xF
1.217148,7129,0x5,0xF
1.21716225,7129,0xD,0xF
1.2171775,7129,0x9,0xF
1.21719075,7129,0xE,0xF
1.21721375,7130,0xC,0xF
1.2174725,7131,0x5,0xF
1.217487,7131,0xD,0xF
1.21750225,7131,0x9,0xF
1.2175155,7131,0x6,0xF
1.2175385,7132,0xC,0xF
1.21779725,7133,0x5,0xF
1.21781175,7133,0xD,0xF
1.217827,7133,0x9,0xF
1.21784,7133,0xF,0xF
1.21786325,7134,0xC,0xF
1.218122,7135,0x5,0xF
1.2181365,7135,0xD,0xF
1.21815175,7135,0x9,0xF
1.218165,7135,0xC,0xF
1.218188,7136,0xC,0xF
1.218447,7137,0x5,0xF
1.21846125,7137,0xD,0xF
1.21847675,7137,0x9,0xF
1.21848975,7137,0xF,0xF
1.218513,7138,0xC,0xF
1.218772,7139,0x5,0xF
1.21878625,7139,0xD,0xF
1.21880175,7139,0xA,0xF
1.21881475,7139,0x4,0xF
1.218838,7140,0xC,0xF
1.21909675,7141,0x5,0xF
1.21911125,7141,0xD,0xF
1.2191265,7141,0xA,0xF
1.21913975,7141,0x1,0xF
1.21916275,7142,0xC,0xF
1.21942175,7143,0x5,0xF
1.219436,7143,0xD,0xF
1.2194515,7143,0x9,0xF
1.2194645,7143,0x6,0xF
1.21948775,7144,0xC,0xF
1.2197465,7145,0x5,0xF
1.21976075,7145,0xD,0xF
1.21977625,7145,0x9,0xF
1.21978925,7145,0xA,0xF
1.2198125,7146,0xC,0xF
1.22007125,7147,0x5,0xF
1.2200855,7147,0xD,0xF
1.220101,7147,0x9,0xF
1.220114,7147,0xA,0xF
1.22013725,7148,0xC,0xF
1.220396,7149,0x5,0xF
1.2204105,7149,0xD,0xF
1.22042575,7149,0x9,0xF
1.22043875,7149,0xE,0xF
1.220462,7150,0xC,0xF
1.22072075,7151,0x5,0xF
1.22073525,7151,0xD,0xF
1.2207505,7151,0x9,0xF
1.2207635,7151,0xE,0xF
1.22078675,7152,0xC,0xF
1.22104575,7153,0x5,0xF
1.22106,7153,0xD,0xF
1.2210755,7153,0x9,0xF
1.2210885,7153,0x6,0xF
1.22111175,7154,0xC,0xF
1.221371,7155,0x5,0xF
1.22138525,7155,0xD,0xF
1.22140075,7155,0xA,0xF
1.22141375,7155,0x3,0xF
1.221437,7156,0xC,0xF
1.22169625,7157,0x5,0xF
1.2217105,7157,0xD,0xF
1.221726,7157,0x9,0xF
1.221739,7157,0x7,0xF
1.22176225,7158,0xC,0xF
1.2220215,7159,0x5,0xF
1.22203575,7159,0xD,0xF
1.22205125,7159,0x9,0xF
1.22206425,7159,0xE,0xF
1.2220875,7160,0xC,0xF
1.22234675,7161,0x5,0xF
1.222361,7161,0xD,0xF
1.2223765,7161,0x9,0xF
1.2223895,7161,0x5,0xF
1.22241275,7162,0xC,0xF
1.222672,7163,0x5,0xF
1.22268625,7163,0xD,0xF
1.22270175,7163,0x9,0xF
1.22271475,7163,0xF,0xF
1.222738,7164,0xC,0xF
1.222997,7165,0x5,0xF
1.2230115,7165,0xD,0xF
1.22302675,7165,0x9,0xF
1.22304,7165,0xC,0xF
1.22306325,7166,0xC,0xF
1.2233225,7167,0x5,0xF
1.22333675,7167,0xD,0xF
1.22335225,7167,0x9,0xF
1.22336525,7167,0xF,0xF
1.2233885,7168,0xC,0xF
1.22364775,7169,0x5,0xF
1.223662,7169,0xD,0xF
1.2236775,7169,0x9,0xF
1.2236905,7169,0x6,0xF
1.22371375,7170,0xC,0xF
1.2239725,7171,0x5,0xF
1.223987,7171,0xD,0xF
1.22400225,7171,0xA,0xF
1.22401525,7171,0x4,0xF
1.2240385,7172,0xC,0xF
1.22429775,7173,0x5,0xF
1.224312,7173,0xD,0xF
1.2243275,7173,0x9,0xF
1.2243405,7173,0xD,0xF
1.22436375,7174,0xC,0xF
1.224623,7175,0x5,0xF
1.2246375,7175,0xD,0xF
1.22465275,7175,0x9,0xF
1.224666,7175,0xA,0xF
1.224689,7176,0xC,0xF
1.22494825,7177,0x5,0xF
1.22496275,7177,0xD,0xF
1.224978,7177,0x9,0xF
1.22499125,7177,0xB,0xF
1.2250145,7178,0xC,0xF
1.2252735,7179,0x5,0xF
1.225288,7179,0xD,0xF
1.22530325,7179,0x9,0xF
1.2253165,7179,0x5,0xF
1.2253395,7180,0xC,0xF
1.22559875,7181,0x5,0xF
1.225613,7181,0xD,0xF
1.2256285,7181,0x9,0xF
1.2256415,7181,0x5,0xF
1.22566475,7182,0xC,0xF
1.22592375,7183,0x5,0xF
1.225938,7183,0xD,0xF
1.2259535,7183,0x9,0xF
1.2259665,7183,0x6,0xF
1.22598975,7184,0xC,0xF
1.22624875,7185,0x5,0xF
1.22626325,7185,0xD,0xF
1.2262785,7185,0x9,0xF
1.22629175,7185,0xD,0xF
1.226315,7186,0xC,0xF
1.226574,7187,0x5,0xF
1.22658825,7187,0xD,0xF
1.22660375,7187,0x9,0xF
1.22661675,7187,0xF,0xF
1.22664,7188,0xC,0xF
1.22689925,7189,0x5,0xF
1.2269135,7189,0xD,0xF
1.226929,7189,0x9,0xF
1.226942,7189,0xA,0xF
1.22696525,7190,0xC,0xF
1.2272245,7191,0x5,0xF
1.22723875,7191,0xD,0xF
1.22725425,7191,0x9,0xF
1.22726725,7191,0x5,0xF
1.2272905,7192,0xC,0xF
1.22754975,7193,0x5,0xF
1.227564,7193,0xD,0xF
1.2275795,7193,0xA,0xF
1.2275925,7193,0x2,0xF
1.22761575,7194,0xC,0xF
1.227875,7195,0x5,0xF
1.22788925,7195,0xD,0xF
1.22790475,7195,0xA,0xF
1.22791775,7195,0x0,0xF
1.227941,7196,0xC,0xF
1.22820025,7197,0x5,0xF
1.22821475,7197,0xD,0xF
1.22823,7197,0x9,0xF
1.22824325,7197,0xD,0xF
1.2282665,7198,0xC,0xF
1.2285255,7199,0x5,0xF
1.22854,7199,0xD,0xF
1.22855525,7199,0x9,0xF
1.2285685,7199,0x9,0xF
1.2285915,7200,0xC,0xF
1.22885075,7201,0x5,0xF
1.228865,7201,0xD,0xF
1.2288805,7201,0x9,0xF
1.2288935,7201,0x8,0xF
1.22891675,7202,0xC,0xF
1.229176,7203,0x5,0xF
1.22919025,7203,0xD,0xF
1.22920575,7203,0x9,0xF
1.22921875,7203,0x3,0xF
1.229242,7204,0xC,0xF
1.229501,7205,0x5,0xF
1.2295155,7205,0xD,0xF
1.22953075,7205,0x9,0xF
1.229544,7205,0xC,0xF
1.22956725,7206,0xC,0xF
1.22982625,7207,0x5,0xF
1.2298405,7207,0xD,0xF
1.229856,7207,0x9,0xF
1.229869,7207,0xB,0xF
1.22989225,7208,0xC,0xF
1.23015125,7209,0x5,0xF
1.23016575,7209,0xD,0xF
1.230181,7209,0x9,0xF
1.23019425,7209,0xB,0xF
1.23021725,7210,0xC,0xF
1.2304765,7211,0x5,0xF
1.23049075,7211,0xD,0xF
1.23050625,7211,0x9,0xF
1.23051925,7211,0xC,0xF
1.2305425,7212,0xC,0xF
1.2308015,7213,0x5,0xF
1.230816,7213,0xD,0xF
1.2308315,7213,0x9,0xF
1.2308445,7213,0x5,0xF
1.23086775,7214,0xC,0xF
1.231127,7215,0x5,0xF
1.23114125,7215,0xD,0xF
1.23115675,7215,0x9,0xF
1.23116975,7215,0xC,0xF
1.231193,7216,0xC,0xF
1.23145225,7217,0x5,0xF
1.2314665,7217,0xD,0xF
1.231482,7217,0xA,0xF
1.231495,7217,0x0,0xF
1.23151825,7218,0xC,0xF
1.2317775,7219,0x5,0xF
1.231792,7219,0xD,0xF
1.23180725,7219,0x9,0xF
1.2318205,7219,0xB,0xF
1.2318435,7220,0xC,0xF
1.23210275,7221,0x5,0xF
1.232117,7221,0xD,0xF
1.2321325,7221,0x9,0xF
1.2321455,7221,0x7,0xF
1.23216875,7222,0xC,0xF
1.232428,7223,0x5,0xF
1.23244225,7223,0xD,0xF
1.23245775,7223,0x9,0xF
1.23247075,7223,0x9,0xF
1.232494,7224,0xC,0xF
1.232753,7225,0x5,0xF
1.2327675,7225,0xD,0xF
1.23278275,7225,0x9,0xF
1.232796,7225,0xD,0xF
1.23281925,7226,0xC,0xF
1.2330785,7227,0x5,0xF
1.23309275,7227,0xD,0xF
1.23310825,7227,0x9,0xF
1.23312125,7227,0x8,0xF
1.2331445,7228,0xC,0xF
1.2334035,7229,0x5,0xF
1.233418,7229,0xD,0xF
1.23343325,7229,0x9,0xF
1.23344625,7229,0x8,0xF
1.2334695,7230,0xC,0xF
1.23372875,7231,0x5,0xF
1.233743,7231,0xD,0xF
1.2337585,7231,0x9,0xF
1.2337715,7231,0x6,0xF
1.23379475,7232,0xC,0xF
1.23405375,7233,0x5,0xF
1.234068,7233,0xD,0xF
1.2340835,7233,0x9,0xF
1.2340965,7233,0xF,0xF
1.23411975,7234,0xC,0xF
1.2343785,7235,0x5,0xF
1.234393,7235,0xD,0xF
1.23440825,7235,0x9,0xF
1.2344215,7235,0x6,0xF
1.2344445,7236,0xC,0xF
1.23470325,7237,0x5,0xF
1.23471775,7237,0xD,0xF
1.234733,7237,0x9,0xF
1.234746,7237,0xA,0xF
1.23476925,7238,0xC,0xF
1.235028,7239,0x5,0xF
1.2350425,7239,0xD,0xF
1.23505775,7239,0x9,0xF
1.23507075,7239,0x6,0xF
1.235094,7240,0xC,0xF
1.235353,7241,0x5,0xF
1.23536725,7241,0xD,0xF
1.23538275,7241,0x9,0xF
1.23539575,7241,0x8,0xF
1.235419,7242,0xC,0xF
1.23567775,7243,0x5,0xF
1.23569225,7243,0xD,0xF
1.2357075,7243,0x9,0xF
1.2357205,7243,0xE,0xF
1.23574375,7244,0xC,0xF
1.23600275,7245,0x5,0xF
1.236017,7245,0xD,0xF
1.23603225,7245,0x9,0xF
1.2360455,7245,0xE,0xF
1.2360685,7246,0xC,0xF
1.2363275,7247,0x5,0xF
1.23634175,7247,0xD,0xF
1.23635725,7247,0x9,0xF
1.23637025,7247,0xC,0xF
1.2363935,7248,0xC,0xF
1.23665225,7249,0x5,0xF
1.23666675,7249,0xD,0xF
1.236682,7249,0x9,0xF
1.23669525,7249,0xF,0xF
1.23671825,7250,0xC,0xF
1.236977,7251,0x5,0xF
1.2369915,7251,0xD,0xF
1.23700675,7251,0x9,0xF
1.23702,7251,0xA,0xF
1.237043,7252,0xC,0xF
1.23730175,7253,0x5,0xF
1.23731625,7253,0xD,0xF
1.2373315,7253,0x9,0xF
1.23734475,7253,0xD,0xF
1.23736775,7254,0xC,0xF
1.23762675,7255,0x5,0xF
1.237641,7255,0xD,0xF
1.2376565,7255,0x9,0xF
1.2376695,7255,0xD,0xF
1.23769275,7256,0xC,0xF
1.2379515,7257,0x5,0xF
1.237966,7257,0xD,0xF
1.23798125,7257,0x9,0xF
1.23799425,7257,0xA,0xF
1.2380175,7258,0xC,0xF
1.2382765,7259,0x5,0xF
1.23829075,7259,0xD,0xF
1.238306,7259,0x9,0xF
1.23831925,7259,0xA,0xF
1.23834225,7260,0xC,0xF
1.23860125,7261,0x5,0xF
1.2386155,7261,0xD,0xF
1.238631,7261,0x9,0xF
1.238644,7261,0xD,0xF
1.23866725,7262,0xC,0xF
1.238926,7263,0x5,0xF
1.23894025,7263,0xD,0xF
1.23895575,7263,0x9,0xF
1.23896875,7263,0xB,0xF
1.238992,7264,0xC,0xF
1.23925075,7265,0x5,0xF
1.239265,7265,0xD,0xF
1.23928025,7265,0x9,0xF
1.2392935,7265,0xF,0xF
1.2393165,7266,0xC,0xF
1.2395755,7267,0x5,0xF
1.23958975,7267,0xD,0xF
1.239605,7267,0x9,0xF
1.23961825,7267,0xF,0xF
1.23964125,7268,0xC,0xF
1.23989975,7269,0x5,0xF
1.239914,7269,0xD,0xF
1.2399295,7269,0x9,0xF
1.2399425,7269,0xD,0xF
1.23996575,7270,0xC,0xF
1.24022425,7271,0x5,0xF
1.24023875,7271,0xD,0xF
1.240254,7271,0x9,0xF
1.24026725,7271,0xE,0xF
1.24029025,7272,0xC,0xF
1.24054925,7273,0x5,0xF
1.2405635,7273,0xD,0xF
1.240579,7273,0x9,0xF
1.240592,7273,0x3,0xF
1.24061525,7274,0xC,0xF
1.240874,7275,0x5,0xF
1.2408885,7275,0xD,0xF
1.24090375,7275,0x9,0xF
1.24091675,7275,0xC,0xF
1.24094,7276,0xC,0xF
1.2411985,7277,0x5,0xF
1.241213,7277,0xD,0xF
1.24122825,7277,0x9,0xF
1.2412415,7277,0x9,0xF
1.2412645,7278,0xC,0xF
1.24152325,7279,0x5,0xF
1.24153775,7279,0xD,0xF
1.241553,7279,0x9,0xF
1.24156625,7279,0xE,0xF
1.24158925,7280,0xC,0xF
1.241848,7281,0x5,0xF
1.2418625,7281,0xD,0xF
1.24187775,7281,0xA,0xF
1.241891,7281,0x2,0xF
1.241914,7282,0xC,0xF
1.242173,7283,0x5,0xF
1.24218725,7283,0xD,0xF
1.24220275,7283,0x9,0xF
1.24221575,7283,0xE,0xF
1.242239,7284,0xC,0xF
1.24249775,7285,0x5,0xF
1.242512,7285,0xD,0xF
1.24252725,7285,0x9,0xF
1.2425405,7285,0xB,0xF
1.2425635,7286,0xC,0xF
1.2428225,7287,0x5,0xF
1.24283675,7287,0xD,0xF
1.24285225,7287,0x9,0xF
1.24286525,7287,0xE,0xF
1.2428885,7288,0xC,0xF
1.24314725,7289,0x5,0xF
1.2431615,7289,0xD,0xF
1.243177,7289,0x9,0xF
1.24319,7289,0x6,0xF
1.24321325,7290,0xC,0xF
1.243472,7291,0x5,0xF
1.24348625,7291,0xD,0xF
1.24350175,7291,0x9,0xF
1.24351475,7291,0xD,0xF
1.243538,7292,0xC,0xF
1.24379675,7293,0x5,0xF
1.243811,7293,0xD,0xF
1.2438265,7293,0x9,0xF
1.2438395,7293,0xF,0xF
1.24386275,7294,0xC,0xF
1.2441215,7295,0x5,0xF
1.24413575,7295,0xD,0xF
1.24415125,7295,0x9,0xF
1.24416425,7295,0xD,0xF
1.2441875,7296,0xC,0xF
1.24444625,7297,0x5,0xF
1.24446075,7297,0xD,0xF
1.244476,7297,0x9,0xF
1.244489,7297,0x8,0xF
1.24451225,7298,0xC,0xF
1.244771,7299,0x5,0xF
1.2447855,7299,0xD,0xF
1.24480075,7299,0xA,0xF
1.244814,7299,0x0,0xF
1.244837,7300,0xC,0xF
1.24509575,7301,0x5,0xF
1.24511,7301,0xD,0xF
1.2451255,7301,0xA,0xF
1.2451385,7301,0x0,0xF
1.24516175,7302,0xC,0xF
1.24542025,7303,0x5,0xF
1.24543475,7303,0xD,0xF
1.24545,7303,0x9,0xF
1.24546325,7303,0xB,0xF
1.24548625,7304,0xC,0xF
1.24574525,7305,0x5,0xF
1.2457595,7305,0xD,0xF
1.245775,7305,0x9,0xF
1.245788,7305,0xF,0xF
1.24581125,7306,0xC,0xF
1.24607,7307,0x5,0xF
1.24608425,7307,0xD,0xF
1.24609975,7307,0x9,0xF
1.24611275,7307,0xB,0xF
1.246136,7308,0xC,0xF
1.24639475,7309,0x5,0xF
1.24640925,7309,0xD,0xF
1.2464245,7309,0x9,0xF
1.2464375,7309,0xA,0xF
1.24646075,7310,0xC,0xF
1.24671975,7311,0x5,0xF
1.246734,7311,0xD,0xF
1.2467495,7311,0x9,0xF
1.2467625,7311,0x8,0xF
1.24678575,7312,0xC,0xF
1.24704475,7313,0x5,0xF
1.247059,7313,0xD,0xF
1.2470745,7313,0x9,0xF
1.2470875,7313,0xD,0xF
1.24711075,7314,0xC,0xF
1.2473695,7315,0x5,0xF
1.247384,7315,0xD,0xF
1.24739925,7315,0xA,0xF
1.24741225,7315,0x0,0xF
1.2474355,7316,0xC,0xF
1.24769425,7317,0x5,0xF
1.24770875,7317,0xD,0xF
1.247724,7317,0xA,0xF
1.24773725,7317,0x3,0xF
1.24776025,7318,0xC,0xF
1.24801925,7319,0x5,0xF
1.24803375,7319,0xD,0xF
1.248049,7319,0xA,0xF
1.24806225,7319,0x1,0xF
1.24809125,7320,0xA,0xF
1.24811175,7321,0x0,0x0
1.24812675,7321,0xF,0x0
1.2481435,7321,0x3,0x0
1.248158,7321,0xF,0x0
1.248177,7322,0xC,0x0
1.24843575,7323,0x5,0xF
1.24845025,7323,0xD,0xF
1.2484655,7323,0x6,0xF
1.24847875,7323,0x1,0xF
1.24850175,7324,0xC,0xF
1.24876075,7325,0x5,0xF
1.248775,7325,0xD,0xF
1.2487905,7325,0x6,0xF
1.2488035,7325,0x1,0xF
1.2488265,7326,0xC,0xF
1.2490855,7327,0x5,0xF
1.2491,7327,0xD,0xF
1.24911525,7327,0x6,0xF
1.2491285,7327,0x0,0xF
1.24915175,7328,0xC,0xF
1.2494105,7329,0x5,0xF
1.249425,7329,0xD,0xF
1.24944025,7329,0x6,0xF
1.24945325,7329,0x1,0xF
1.2494765,7330,0xC,0xF
1.24973525,7331,0x5,0xF
1.24974975,7331,0xD,0xF
1.249765,7331,0x6,0xF
1.24977825,7331,0x0,0xF
1.24980125,7332,0xC,0xF
1.25006025,7333,0x5,0xF
1.2500745,7333,0xD,0xF
1.25008975,7333,0x6,0xF
1.250103,7333,0x0,0xF
1.250126,7334,0xC,0xF
1.25038475,7335,0x5,0xF
1.25039925,7335,0xD,0xF
1.2504145,7335,0x6,0xF
1.25042775,7335,0x1,0xF
1.25045075,7336,0xC,0xF
1.25070975,7337,0x5,0xF
1.250724,7337,0xD,0xF
1.25073925,7337,0x6,0xF
1.2507525,7337,0x1,0xF
1.25077575,7338,0xC,0xF
1.2510345,7339,0x5,0xF
1.251049,7339,0xD,0xF
1.25106425,7339,0x6,0xF
1.25107725,7339,0x0,0xF
1.2511005,7340,0xC,0xF
1.2513595,7341,0x5,0xF
1.25137375,7341,0xD,0xF
1.25138925,7341,0x6,0xF
1.25140225,7341,0x1,0xF
1.2514255,7342,0xC,0xF
1.2516845,7343,0x5,0xF
1.251699,7343,0xD,0xF
1.25171425,7343,0x6,0xF
1.2517275,7343,0x0,0xF
1.25175075,7344,0xC,0xF
1.2520095,7345,0x5,0xF
1.252024,7345,0xD,0xF
1.25203925,7345,0x6,0xF
1.25205225,7345,0x1,0xF
1.2520755,7346,0xC,0xF
1.2523345,7347,0x5,0xF
1.25234875,7347,0xD,0xF
1.25236425,7347,0x6,0xF
1.25237725,7347,0x2,0xF
1.25240025,7348,0xC,0xF
1.25265925,7349,0x5,0xF
1.2526735,7349,0xD,0xF
1.25268875,7349,0x6,0xF
1.252702,7349,0x1,0xF
1.252725,7350,0xC,0xF
1.252984,7351,0x5,0xF
1.25299825,7351,0xD,0xF
1.25301375,7351,0x6,0xF
1.25302675,7351,0x0,0xF
1.25305,7352,0xC,0xF
1.25330875,7353,0x5,0xF
1.253323,7353,0xD,0xF
1.25333825,7353,0x6,0xF
1.2533515,7353,0x1,0xF
1.25337475,7354,0xC,0xF
1.2536335,7355,0x5,0xF
1.253648,7355,0xD,0xF
